id,status,slug,name,collection_id,category,customer_group_id,external_id,brand,type,tags,description,cross_sellers,review_score,popularity,options,personalization_options,images,videos,dynamic_attributes,page_title,meta_keywords,meta_description,date_modified,date_created,date_publish,date_expire,material,pattern,bullet_1,bullet_2,bullet_3,bullet_4,bullet_5,country_of_origin,cpsc_choking_hazard_warnings,care_and_cleaning,gender,piece_1_apparel_material_1,piece_1_pattern,piece_1_pattern_group,piece_2_apparel_material_1,piece_2_pattern,piece_2_pattern_group,targeted_audience,apparel_and_accessories_subtype,number_of_pieces,bag_linear_inches,number_of_wheels,protective_qualities,pattern_group,warranty_description,bag_structure,primary_item_placement,maximum_weight_capacity,health_and_beauty_subtype,trial_or_travel_size,fabric_weight_type,theme,material_textiles_1,material_textiles_percentage_1,textile_dry_recommendation,textile_wash_recommendation,textile_construction,thread_count,exterior_features,import_description,prop_65,closure_type,closure_style_main_compartment,handle_type,material_handle,material_shell,inteiror_features,shape,construction_method,soft_home_subtype,material_backing_1,material_backing_percentage_1,material_fill_1,material_fill_percentage_1,package_quantity,product_thickness,indoor_outdoor_use,art_subject,artwork_medium,color_tone,frame_color,frame_display_type,orientation,material_frame,required_not_included,hanging_style,target_enabled,target_posting_template,target_sku,target_listing_action,garment_neckline_type,garment_sleeve_length_type,size_grouping,garment_construction_details,beauty_purpose,hair_type,includes,piece_1_quantity,piece_1_type,piece_2_quantity,piece_2_type,piece_2_length,piece_2_width,garment_cuff_type,garment_torso_length,garment_fit,garment_closure_type_tops,legally_required_information,garment_collar_type,mount_type,variant.id,variant.product_id,variant.status,variant.name,variant.description,variant.sku,variant.vendor,variant.mpn,variant.barcode,variant.price,variant.cost,variant.compare_price,variant.save_price,variant.save_percent,variant.position,variant.images,variant.inventory_quantity,variant.inventory_minimum_quantity,variant.inventory_tracking,variant.inventory_policy,variant.inventory_returnable,variant.inventory_shipping_estimate,variant.inventory_shipping_leadtime_min,variant.inventory_shipping_leadtime_max,variant.popularity,variant.has_stock,variant.require_shipping,variant.discountable,variant.taxable,variant.weight,variant.date_publish,variant.date_expire,variant.date_modified,variant.date_created,variant.enable_instockemail,variant.package_height,variant.package_width,variant.package_length,variant.package_ltl,variant.height,variant.width,variant.length,variant.weight.1,variant.dimensions,variant.package_weight,variant.abn_size,variant.target_color,variant.target_enabled,variant.target_sku,variant.target_listing_action,variant.piece_2_length,variant.piece_2_width,variant.number_of_pieces,variant.color_tone,variant.color,variant.size
,,pardon-my-fro-shower-curtain-shanell-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,77.0,active,"Pardon My Fro | Goddess Brown Grommet Shower Curtain, Brown","Expression of personality knows no boundaries! Elevate your bathroom decor with these Pardon My Fro high-quality shower curtains featuring unique prints that will add an original touch to the most intimate room of your house. The beautifully printed design celebrates women who are proud of their hair and their heritage, creating a captivating and empowering ambiance. With these stylish and meaningful curtains, your bathroom will become a haven that reflects your individuality and cultural pride.",PMF7188,,,850036957188.0,38.0,,38.0,,,8.0,"https://images.acenda-static.com/afrochick/product/original/4/43ba9f28f5b6df85767f0ab07225d749.jpg, https://images.acenda-static.com/afrochick/product/original/5/57def0351d1c7ef66b42010fa2482b3b.jpg, https://images.acenda-static.com/afrochick/product/original/1/0ba7d779cbfe05d674120533142a2763.jpg, https://images.acenda-static.com/afrochick/product/original/9/928e206a71ee66517df0711a63d8810b.jpg",944.0,,1.0,deny,1.0,,1.0,3.0,20.0,1.0,1.0,1.0,1.0,1.2,,,2025-01-31 17:08:40,2023-11-09 09:21:32,,1.5,6.25,9.5,,71.0,71.0,71.0,1.2,,1.2,,Brown,,,FULL,,,,,Goddess,
81.0,disabled,pardon-my-fro-afro-brats-shower-curtain-oliver-blue,Pardon My Fro Afro Brats Shower Curtain,,shower-curtain,,,Pardon My Fro,,,Expression of personality has no borders! These quality shower curtains with print will add an original touch to the most intimate room of one's house. Printed design celebrates women proud of both their hair and their heritage.,,,,"[""color""]",,https://images.acenda-static.com/afrochick/product/original/2/2cb209b2eb18444886c937d7b3dd2561.jpg,,,,,,2024-02-16 11:04:56,2023-11-09 09:18:17,,,,abstract,"Meet Oliver  a passionate, vibrant little guy with quite the style! Our newest afro boy is here to share some inspiration and show off his impressive collection of kicks. He loves how his big glasses accompany his bold 'fro, all while looking chic and trendy. Oliver knows that it's important to express yourself and be true to yourself, while giving your look that extra something special","One side print, 12 grommet holes at top (serve as the guide for the curtain rod, creating well-defined, even pleats), rings not included, Machine washable for easy care",Oliver,"One side print, 12 grommet holes at top (serve as the guide for the curtain rod, creating well-defined, even pleats), rings not included, Machine washable for easy care.","71"" X 71""",,,,,,,,,,,All Ages,,,,,,Figures,,,,,,,,,Polyester,100.0,Line Dry or Lay Flat to Dry,Machine Wash,Woven,,,imported,Yes,,,,,,,,,,,,,,,,,,,,,,,,Shower Curtain Hooks or Rings,Grommet Top,,Shower Curtain,,FULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,active,pardon-my-fro-blanket-ziggy-black,Pardon My Fro Plush Fleece Blanket,,blanket,,,Pardon My Fro,,,Pardon My Fro embodies the celebration of expressing individuality in a unique and bold way. Stand out from the crowd with this plush and oh-so-cozy fleece throw blanket that not only adds warmth but also adds a touch of style and personality to your space. Embrace comfort and self-expression with this must-have accessory that is perfect for cozy nights in or as a statement piece in your living room.,,,67.0,"[""size"",""color""]",,https://images.acenda-static.com/afrochick/product/original/8/89d1d3edf7ce20b692f012ac38315b57.jpg,,,,,,2025-02-01 06:47:08,2023-11-09 09:32:23,,,,abstract,"Crafted from the softest fleece material, it's like being wrapped in a cloud of coziness.","The face features an inspired printed design that speaks volumes of your unique style, while the fluffy white reverse adds an extra layer of warmth and luxury.","Perfectly sized for versatile use, it can easily become your favorite throw blanket for the couch, a faithful companion for those Netflix marathons on the sofa, or even a chic lap blanket to keep you warm as you conquer the world from your bed or home office.","We understand the importance of convenience – our plush fleece blanket is designed to be machine washable, ensuring that care and maintenance are as effortless as its appeal.","It's not just a blanket, but a piece of art that warms the body and the soul, encouraging you to live vivaciously, love fiercely, and express yourself boldly.",,,Machine wash cold. Tumble dry low or lay flat. Do not iron. Do not bleach.,Gender Neutral,,,,,,,All Ages,,1.0,,,,Figures,,,,,,,Year Round Fabric Construction,,Polyester,100.0,Tumble Dry,Machine Wash,Faux Shearling,Not Applicable,,imported,Yes,,,,,,,,,,Polyester,100.0,,,,,,,,,,,,,,,,Throw Blankets,,FULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,85.0,active,"Pardon My Fro | Ziggy Faux Shearling  Plush Fleece Throw Blanket, Black",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7525,,,850024117525.0,48.0,,48.0,,,1.0,"https://images.acenda-static.com/afrochick/product/original/1/08bc27bbf25132d4ad2dd18fa9414d4e.jpg, https://images.acenda-static.com/afrochick/product/original/3/3f3f559a09f208be9f34e43db54d6fd3.jpg, https://images.acenda-static.com/afrochick/product/original/6/66c5c5b6e0d4170882bd62228f4fc5b5.jpg, https://images.acenda-static.com/afrochick/product/original/1/eaa31ca9941a4106493eb9be93cb49b8.jpg, https://images.acenda-static.com/afrochick/product/original/1/fe5c7af25dfa3c8855414a24b97b9618.jpg",807.0,,1.0,deny,1.0,,1.0,3.0,8.0,1.0,1.0,1.0,1.0,,,,2025-02-03 10:12:26,2023-11-09 09:34:33,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Black,,,FULL,,,,,Ziggy,50x60 
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,85.0,disabled,"Pardon My Fro | Harmony Faux Shearling  Plush Fleece Throw Blanket, Purple",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7549,,,850024117549.0,48.0,,48.0,,,2.0,"https://images.acenda-static.com/afrochick/product/original/1/b0211f0b5efedd86c73d09d8cfc10107.jpg, https://images.acenda-static.com/afrochick/product/original/5/5a1102ce08ec6690aea3042691c53542.jpg, https://images.acenda-static.com/afrochick/product/original/9/9fb6cf823456754242c1d5e6896ade37.jpg, https://images.acenda-static.com/afrochick/product/original/1/17dacdfe782a0672815887ec4166d8c9.jpg, https://images.acenda-static.com/afrochick/product/original/1/cf1e795a9a8bcc877749d0011ea8a311.jpg",16.0,,1.0,deny,1.0,,1.0,3.0,6.0,1.0,1.0,1.0,1.0,,,,2025-02-01 20:33:15,2023-11-09 09:34:36,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Purple,,,FALSE,,,,,Harmony,50x60 
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,85.0,active,"Pardon My Fro | King & Queen Faux Shearling  Plush Fleece Throw Blanket, Cranberry",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7730,,,850024117730.0,48.0,,48.0,,,2.0,"https://images.acenda-static.com/afrochick/product/original/2/2b8862f36db924ed2da9bcd9e0a4b2ca.jpg, https://images.acenda-static.com/afrochick/product/original/1/cf7911d56fa02cbd5df94f69adfe2afd.jpg, https://images.acenda-static.com/afrochick/product/original/5/5324fbb528b6ed57afea265abbf5aa05.jpg, https://images.acenda-static.com/afrochick/product/original/1/dca79ba27d46411d362ed822c1a77764.jpg, https://images.acenda-static.com/afrochick/product/original/1/e19f726a92ee6d8e324996f5bccc1651.jpg",890.0,,1.0,deny,1.0,,1.0,3.0,6.0,1.0,1.0,1.0,1.0,,,,2025-02-03 10:12:25,2023-11-09 09:34:37,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Red,,,FULL,,,,,King & Queen,50x60 
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,85.0,active,"Pardon My Fro | Oro Faux Shearling  Plush Fleece Throw Blanket, White",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7006,,,850024117006.0,48.0,,48.0,,,3.0,"https://images.acenda-static.com/afrochick/product/original/3/3433fa4b635a076d3829076c4320a627.jpg, https://images.acenda-static.com/afrochick/product/original/1/b4af8d164fb0d6c1e290dd02a7bbae3c.jpg, https://images.acenda-static.com/afrochick/product/original/6/63383f342d072736f0a8a92b86c00907.jpg, https://images.acenda-static.com/afrochick/product/original/8/8368a7ac05334d7e88b440386aad882e.jpg",90.0,,1.0,deny,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,2025-02-01 20:33:16,2023-11-09 09:34:39,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,White,,,FULL,,,,,Oro,50x60 
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,85.0,active,"Pardon My Fro | Nola Faux Shearling  Plush Fleece Throw Blanket, Tan",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7662,,,850024117662.0,48.0,,48.0,,,4.0,"https://images.acenda-static.com/afrochick/product/original/5/5e6420cb03587c7c99294f3d8ede41fd.jpg, https://images.acenda-static.com/afrochick/product/original/4/43307d40f88ec0f693b516363d5b0e22.jpg, https://images.acenda-static.com/afrochick/product/original/1/0f382fc50853d85fff61f8bd55480711.jpg, https://images.acenda-static.com/afrochick/product/original/3/3bdeab9d829a678242b29ca47a89a467.jpg, https://images.acenda-static.com/afrochick/product/original/1/0dcf2592af28ab9c464ee235b2f5708a.jpg",101.0,,1.0,deny,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,2025-02-01 20:33:16,2023-11-09 09:34:41,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Beige,,,UNLIST,,,,,Nola,50x60 
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,85.0,active,"Pardon My Fro | Adira Faux Shearling  Plush Fleece Throw Blanket, Orange",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7839,,,850024117839.0,48.0,,48.0,,,5.0,"https://images.acenda-static.com/afrochick/product/original/7/73f7f2c913a7c841faf389d423ed3fc8.jpg, https://images.acenda-static.com/afrochick/product/original/7/7cf4ac06ab99e64efd9068f1361a177e.jpg, https://images.acenda-static.com/afrochick/product/original/1/f5159b110c888b0ee2416ce01b35448e.jpg, https://images.acenda-static.com/afrochick/product/original/4/469ae57d6ef7652cb62b5dfc9e6a01d8.jpg, https://images.acenda-static.com/afrochick/product/original/5/5cde1d597bd48883095414e8b601b2cd.jpg",228.0,,1.0,deny,1.0,,1.0,3.0,19.0,1.0,1.0,1.0,1.0,,,,2025-02-04 19:06:21,2023-11-09 09:34:43,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Orange,,,FULL,,,,,Adira,50x60 
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,85.0,active,"Pardon My Fro | Bello Faux Shearling  Plush Fleece Throw Blanket, Magenta",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7846,,,850024117846.0,48.0,,48.0,,,6.0,"https://images.acenda-static.com/afrochick/product/original/7/7d082e38967bb35b3d25721aa6e08b49.jpg, https://images.acenda-static.com/afrochick/product/original/2/27f54a567fd865a199614b5612b17e5c.jpg, https://images.acenda-static.com/afrochick/product/original/7/7fd5d71391d41742e159e5be143d127d.jpg, https://images.acenda-static.com/afrochick/product/original/1/f46acaf67a5f6a8a4c5e6ba60f0c7852.jpg, https://images.acenda-static.com/afrochick/product/original/1/da173320485e7560c17428b117acdfd4.jpg",331.0,,1.0,deny,1.0,,1.0,3.0,10.0,1.0,1.0,1.0,1.0,,,,2025-02-04 19:06:21,2023-11-09 09:34:45,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Pink,,,FULL,,,,,Bello,50x60 
,,pardon-my-fro-blanket-ziggy-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,85.0,active,"Pardon My Fro | Genesis Faux Shearling  Plush Fleece Throw Blanket, Teal",Pardon My Fro embodies expressing individuality. Stand out from the crowd while staying in with this plush and oh-so-cozy Sherpa fleece throw blanket.,PMF7853,,,850024117853.0,48.0,,48.0,,,7.0,"https://images.acenda-static.com/afrochick/product/original/6/690e198896430023ccf6949152a9ab54.jpg, https://images.acenda-static.com/afrochick/product/original/1/c9af60e17b68ef3ad9044be8bfe2b206.jpg, https://images.acenda-static.com/afrochick/product/original/5/533fce1585d9b85601cbbfc0dc816cb3.jpg, https://images.acenda-static.com/afrochick/product/original/8/85be4d07c32999220171ec3cb9dbce08.jpg, https://images.acenda-static.com/afrochick/product/original/7/7a4155dad3706703dd2fbfe66a334867.jpg",432.0,,1.0,deny,1.0,,1.0,3.0,10.0,1.0,1.0,1.0,1.0,,,,2025-02-04 19:06:23,2023-11-09 09:34:46,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Blue,,,FULL,,,,,Genesis,50x60 
89.0,active,pardon-my-fro-fleece-blanket-goddess-leopard,Pardon My Fro Fleece Blanket,,blanket,,,Pardon My Fro,,,"Celebrate your individuality with the Pardon My Fro Plush Fleece Throw Blankets! Show off your style in the comfort of afternoons spent on the couch or nights spent cuddled up with a good movie! Our super-soft and luxurious velvet-like fleece throw blankets are sure to keep you cozy no matter how low the temperature dips. And it's easy to find just the right one—with so many different colors and patterns, you're sure to find a blanket that expresses exactly what you want it to. Whether you prefer bright, eye-catching colors or subtle, soft shades, there is something for everyone here in this collection from Pardon My Fro. Embody your uniqueness today and make this awesome fleece throw blanket part of your fashion statement.",,,51.0,"[""size"",""color""]",,https://images.acenda-static.com/afrochick/product/original/4/45698bc9b8fabef97df1a1a13da971a8.jpg,,,,,,2025-02-01 06:11:11,2023-11-09 09:32:26,,,,abstract,"Crafted from the softest fleece material, it's like being wrapped in a cloud of coziness.","The face features an inspired printed design that speaks volumes of your unique style, while the fluffy white reverse adds an extra layer of warmth and luxury.","Perfectly sized for versatile use, it can easily become your favorite throw blanket for the couch, a faithful companion for those Netflix marathons on the sofa, or even a chic lap blanket to keep you warm as you conquer the world from your bed or home office.","We understand the importance of convenience – our plush fleece blanket is designed to be machine washable, ensuring that care and maintenance are as effortless as its appeal.","It's not just a blanket, but a piece of art that warms the body and the soul, encouraging you to live vivaciously, love fiercely, and express yourself boldly.",,,Machine wash cold. Tumble dry low or lay flat. Do not iron. Do not bleach.,Gender Neutral,,,,,,,All Ages,,1.0,,,,Figures,,,,,,,Year Round Fabric Construction,,Polyester,100.0,Tumble Dry,Machine Wash,Faux Shearling,Not Applicable,,imported,Yes,,,,,,,,,,Polyester,100.0,,,,,,,,,,,,,,,,Throw Blankets,,FULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,pardon-my-fro-fleece-blanket-goddess-leopard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,89.0,active,"Pardon My Fro | Goddess Faux Shearling  Plush Fleece Throw Blanket, Brown","Introducing the Goddess Plush Fleece Blanket - a true embodiment of strength, beauty, and unapologetic empowerment! This extraordinary blanket is here to revolutionize the way you experience comfort and make a bold statement that deserves to be seen and celebrated. When you wrap yourself in the warmth of the Goddess Fleece Blanket, you are not just embracing coziness; you are embracing a radiant force of nature. Picture this: a powerful, untamed goddess adorned in luxurious leopard print, a mesmerizing afro that commands attention, and an aura that exudes confidence. She is the embodiment of everything that makes you feel fierce, fabulous, and fearless. This blanket is more than just a stylish accessory for your living space; it is a symbol of empowerment and an invitation to embrace your inner goddess. As you snuggle up, you will feel the vibrant energy of the blanket infuse into your very being, giving you the strength and courage to conquer any challenge that comes your way.",PMF0868,,,850038550868.0,48.0,,48.0,,,1.0,"https://images.acenda-static.com/afrochick/product/original/1/0943546416577cde2d6efe34612c5aa1.jpg, https://images.acenda-static.com/afrochick/product/original/3/3bfd49b374f93feebd28e7807dc65a58.jpg, https://images.acenda-static.com/afrochick/product/original/7/72f821c03c4ff6e5109a3bcf0be54618.jpg, https://images.acenda-static.com/afrochick/product/original/6/6e341b271238bf23de836c3834fba1db.jpg, https://images.acenda-static.com/afrochick/product/original/3/3af4dc11fcbc8a0a95e2fabec7feba76.jpg",1126.0,,1.0,deny,1.0,,1.0,3.0,9.0,1.0,1.0,1.0,1.0,,,,2025-02-01 20:33:16,2023-11-09 09:34:47,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Brown,,,FULL,,,,,Goddess,50x60 
,,pardon-my-fro-fleece-blanket-goddess-leopard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,89.0,active,"Pardon My Fro | Luxe Faux Shearling  Plush Fleece Throw Blanket, Grey","Introducing the Luxe Fleece Blanket - the ultimate companion for fashion-forward souls who crave nothing but the best in comfort and style! Get ready to swaddle yourself in a burst of vibrant energy, empowerment, and sheer luxury! Classy fashionistas who live for expressing our unique personalities and embracing our natural beauty. Just like a beautiful ball gown adorned with bold yellow flowers, our Luxe Fleece Blanket is a statement piece that will make you feel like the queen you truly are. Crafted with the finest materials, our blanket is a masterpiece of coziness. As you wrap yourself in its embrace, you'll feel the softness of our premium fleece against your skin, while the plush lining adds an extra layer of comfort and warmth. Whether you're cuddling up on a chilly winter night or lounging in style, our Luxe Fleece Blanket will keep you feeling fabulous and empowered.",PMF0875,,,850038550875.0,48.0,,48.0,,,2.0,"https://images.acenda-static.com/afrochick/product/original/1/b94dd3b1a3ee605de7642ceb490905e8.jpg, https://images.acenda-static.com/afrochick/product/original/8/80f40a0b7ebc61197105e98bf9a18b12.jpg, https://images.acenda-static.com/afrochick/product/original/1/f59cd537f96febb2480629c7451c78b9.jpg, https://images.acenda-static.com/afrochick/product/original/1/e96f579dbbdef818fcea9c49b82b45f6.jpg",1195.0,,1.0,deny,1.0,,1.0,3.0,16.0,1.0,1.0,1.0,1.0,,,,2025-02-03 10:12:25,2023-11-09 09:34:49,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Gray,,,FULL,,,,,Luxe,50x60 
,,pardon-my-fro-fleece-blanket-goddess-leopard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,89.0,active,"Pardon My Fro | Lennon Faux Shearling  Plush Fleece Throw Blanket, Orange","Meet Lennon, a force to be reckoned with. Her afro, big and proud, defies all norms and makes a statement wherever she goes. Just like her, our Lennon Fleece Blanket is here to empower you, to inspire you, and to give you the confidence to shine. The powerful patterns are a reflection of her fearless spirit, reminding you that you too have the power to break free from the ordinary and embrace your own uniqueness. Crafted with the utmost care and precision, our Lennon Fleece Blanket is a testament to quality and luxury. The ultra-soft fleece on one side envelopes you in cozy warmth and unparalleled comfort, while the plush lining on the other side adds a sumptuous touch, mimicking the feeling of being wrapped in a cloud. It's the perfect companionship for those chilly autumn evenings, inviting you to snuggle up, unwind, and indulge in a world of unparalleled coziness.",PMF0882,,,850038550882.0,48.0,,48.0,,,3.0,"https://images.acenda-static.com/afrochick/product/original/7/7ce4e176ef72c486464268086cceb04a.jpg, https://images.acenda-static.com/afrochick/product/original/1/0be8ac26ba72c58d950eca14aa8cf8c6.jpg, https://images.acenda-static.com/afrochick/product/original/1/0d16b65df2f825291820bfa074c7b632.jpg, https://images.acenda-static.com/afrochick/product/original/6/6e341b271238bf23de836c3834fba1db.jpg, https://images.acenda-static.com/afrochick/product/original/1/f094eca410222b6c0aabc953811a7647.jpg",532.0,,1.0,deny,1.0,,1.0,3.0,15.0,1.0,1.0,1.0,1.0,,,,2025-02-05 05:31:23,2023-11-09 09:34:51,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Orange,,,FULL,,,,,Lennon,50x60 
,,pardon-my-fro-fleece-blanket-goddess-leopard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,89.0,active,"Pardon My Fro | Muse Faux Shearling  Plush Fleece Throw Blanket, Purple","Gorgeous and vibrant, the Muse Fleece Blanket brings joy and color to any room. With a unique purple hue, this fun muse-themed blanket is like nothing else on the market. Featuring the muse herself and decked out in her traditional turban, the blanket is adorned with inspiring words of affirmation. This soft, warm blanket will make a cozy statement in any living space, and it is perfect for snuggling up anytime. Whether for yourself or as a thoughtful gift, the Muse Fleece Blanket will surely bring energy, comfort, and empowerment to anyone who experiences it. All that warmth and positive energy - what's not to love!",PMF0899,,,850038550899.0,48.0,,48.0,,,4.0,"https://images.acenda-static.com/afrochick/product/original/1/ed4eb6e633927c030bf41764d739ba1e.jpg, https://images.acenda-static.com/afrochick/product/original/1/03b19da4f72e93544bb4180740c2ebe6.jpg, https://images.acenda-static.com/afrochick/product/original/1/eb3a52de981e4d0b20c4768e600429a3.jpg, https://images.acenda-static.com/afrochick/product/original/6/6e341b271238bf23de836c3834fba1db.jpg, https://images.acenda-static.com/afrochick/product/original/1/afb41fbc952089b03c162074390680f4.jpg",575.0,,1.0,deny,1.0,,1.0,3.0,11.0,1.0,1.0,1.0,1.0,,,,2025-02-04 19:31:19,2023-11-09 09:34:52,,16.0,1.0,2.4,,,60.0,50.0,,,13.0,50x60 inches,Purple,,,FULL,,,,,Muse,50x60 
93.0,active,pardon-my-fro-afro-brats-fleece-blanket-geek-white,Pardon My Fro Afro Brats Fleece Blanket,,blanket,,,Pardon My Fro,,,"Introducing the GEEK fleece faux shearling blanket, where fun, fashion, and warmth collide! Let your little girl unleash her inner fashionista with this vibrant and energetic accessory that is sure to empower her every step of the way. Geared towards toddler and school-age girls, this blanket is an absolute must-have for the trendsetting little divas out there. Geek radiates confidence and style. Her love for patterns and colors knows no bounds, and she is here to share her irresistible fashion sense with your little one. Inspired by Geek and her superpower, which lies in her fabulous turban wrap, this blanket is designed with love and creativity to make your child feel like a true fashion icon. But let's talk about the real star of the show - the fleece faux shearling fabric. Soft, cozy, and oh-so-comfortable, it wraps your little girl in a warm and snuggly embrace. Perfect for curling up on the couch during movie nights, building forts in the living room, or keeping cozy on those chilly winter mornings, the GEEK fleece faux shearling blanket is the ultimate companion for all of her adventures.",,,12.0,"[""size"",""color""]",,https://images.acenda-static.com/afrochick/product/original/1/f964ca64ec7e01ad711cadfe27b6e094.jpg,,,,,,2025-01-29 22:09:03,2023-11-09 09:32:27,,,,abstract,Soft and cozy faux shearling fleece material,Fluffy white faux shearling reverse,Face features printed design.,Machine washable for easy care,"50"" x 60""",Imported,,,Gender Neutral,,,,,,,All Ages,,1.0,,,,Figures,,,,,,,Year Round Fabric Construction,,Polyester,100.0,Tumble Dry,Machine Wash,Faux Shearling,Not Applicable,,imported,Yes,,,,,,,,,,Polyester,100.0,,,,,,,,,,,,,,,,Throw Blankets,,FULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
